"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"YPEL31",0.00237445390406166,0.439311713031175,0.367,0.289,1,"12","YPEL3"
"IL324",0.00286851377826265,0.355173991062179,0.408,0.307,1,"12","IL32"
"ID23",0.00359810997910478,0.57577237768273,0.306,0.24,1,"12","ID2"
"EVL4",0.00386122959496296,0.679120932146683,0.316,0.249,1,"12","EVL"
"JUND4",0.00603363884974917,0.559568445780038,0.556,0.541,1,"12","JUND"
"FOS4",0.00852281478036505,0.283888249162874,0.526,0.423,1,"12","FOS"
"MYL12A3",0.00902713146214469,0.375680147116568,0.566,0.572,1,"12","MYL12A"
"PPBP",0,8.51566343505335,1,0.014,0,"13","PPBP"
"PF4",0,7.07607994859068,1,0.008,0,"13","PF4"
"GP1BB",0,6.97953543705684,0.978,0.007,0,"13","GP1BB"
"NRGN1",0,6.78590494031297,1,0.057,0,"13","NRGN"
"CAVIN2",0,6.00845888021051,0.971,0.005,0,"13","CAVIN2"
"GNG11",0,5.93747240764939,0.964,0.005,0,"13","GNG11"
"TUBB1",0,5.88304617862805,0.935,0.003,0,"13","TUBB1"
"CLU",0,5.41277732471861,0.877,0.009,0,"13","CLU"
"MYL9",0,5.25808830124019,0.746,0.002,0,"13","MYL9"
"HIST1H2AC",0,5.15502754683981,0.899,0.037,0,"13","HIST1H2AC"
"SPARC",0,4.9529086807969,0.884,0.005,0,"13","SPARC"
"RGS18",0,4.90826738665563,0.891,0.065,0,"13","RGS18"
"ACRBP",0,4.85771886656284,0.725,0.006,0,"13","ACRBP"
"ITGA2B",0,4.68837409394664,0.775,0.002,0,"13","ITGA2B"
"PRKAR2B",0,4.59735160996212,0.87,0.008,0,"13","PRKAR2B"
"TSC22D1",0,4.53525842996098,0.58,0.014,0,"13","TSC22D1"
"MPIG6B",0,4.52348901237159,0.783,0.003,0,"13","MPIG6B"
"TREML1",0,4.43959812725805,0.667,0.001,0,"13","TREML1"
"GP9",0,4.41683028243715,0.674,0.001,0,"13","GP9"
"CMTM5",0,4.36910223227611,0.703,0.001,0,"13","CMTM5"
"CTTN",0,4.36839175992091,0.696,0.001,0,"13","CTTN"
"PTCRA",0,4.17877187886657,0.587,0.002,0,"13","PTCRA"
"PF4V1",0,4.16807955223798,0.514,0.001,0,"13","PF4V1"
"MAP3K7CL",0,4.1520704215815,0.558,0.012,0,"13","MAP3K7CL"
"F13A1",0,4.14973651247396,0.746,0.036,0,"13","F13A1"
"PGRMC1",0,3.97649686856901,0.638,0.023,0,"13","PGRMC1"
"TMEM40",0,3.76297978710277,0.493,0.001,0,"13","TMEM40"
"SNCA",0,3.69602394902322,0.507,0.008,0,"13","SNCA"
"MMD",0,3.6937009795757,0.58,0.017,0,"13","MMD"
"BEX3",0,3.60455847998961,0.529,0.011,0,"13","BEX3"
"PARVB",0,3.58740916698151,0.587,0.026,0,"13","PARVB"
"CD9",0,3.50962351440881,0.551,0.018,0,"13","CD9"
"AP001189.1",0,3.39763899008857,0.522,0.001,0,"13","AP001189.1"
"SH3BGRL21",0,3.37381362560286,0.449,0.001,0,"13","SH3BGRL2"
"C2orf88",0,3.35378850646786,0.457,0.001,0,"13","C2orf88"
"DMTN",0,3.30212725375909,0.471,0.005,0,"13","DMTN"
"CLEC1B",0,3.28396792081196,0.428,0.001,0,"13","CLEC1B"
"HIST1H3H",0,3.28146693638651,0.42,0.002,0,"13","HIST1H3H"
"MTURN",0,3.26686957290502,0.5,0.016,0,"13","MTURN"
"AC147651.1",0,3.18038214299642,0.37,0,0,"13","AC147651.1"
"AP003068.2",0,3.16651269307528,0.464,0.003,0,"13","AP003068.2"
"TPM1",0,3.1384913307963,0.514,0.015,0,"13","TPM1"
"CXCL5",0,3.13393936719561,0.399,0,0,"13","CXCL5"
"PTGS1",0,3.05863239444646,0.478,0.009,0,"13","PTGS1"
"HIST1H2BJ",0,2.89139099395868,0.362,0.001,0,"13","HIST1H2BJ"
"SMOX",0,2.86547605477045,0.312,0.001,0,"13","SMOX"
"ESAM",0,2.86522835275559,0.326,0.002,0,"13","ESAM"
"CLDN5",0,2.85230891073481,0.326,0.001,0,"13","CLDN5"
"TRIM58",0,2.84859033685665,0.362,0.003,0,"13","TRIM58"
"LINC00989",0,2.77348584696947,0.37,0,0,"13","LINC00989"
"CA2",0,2.73100328347312,0.326,0.005,0,"13","CA2"
"FHL1",0,2.69909019764853,0.297,0.004,0,"13","FHL1"
"ALOX12",0,2.67208082894349,0.326,0,0,"13","ALOX12"
"C19orf33",0,2.65859557960618,0.341,0.002,0,"13","C19orf33"
"GMPR",0,2.64538555162461,0.319,0.002,0,"13","GMPR"
"GNAZ",0,2.59459829816633,0.341,0.002,0,"13","GNAZ"
"AP000547.3",0,2.55162779314676,0.275,0.005,0,"13","AP000547.3"
"AL162424.1",0,2.53426649344478,0.319,0.001,0,"13","AL162424.1"
"AL731557.1",0,2.48494854929887,0.29,0,0,"13","AL731557.1"
"GP1BA",0,2.46125103101503,0.304,0.001,0,"13","GP1BA"
"ARHGAP6",0,2.45198177200322,0.304,0.001,0,"13","ARHGAP6"
"SCN1B",0,2.42583382433776,0.312,0.004,0,"13","SCN1B"
"TNFSF4",0,2.34272779708273,0.261,0.001,0,"13","TNFSF4"
"SELP",0,2.2852752195886,0.254,0.001,0,"13","SELP"
"PDGFA",0,2.28238947971198,0.275,0.001,0,"13","PDGFA"
"GUCY1B1",0,2.24382022136398,0.312,0.002,0,"13","GUCY1B1"
"ELOVL7",0,2.23707022230402,0.254,0.001,0,"13","ELOVL7"
"PDE5A",0,2.21078046583103,0.261,0.001,0,"13","PDE5A"
"MGLL",0,2.20993716391526,0.283,0.004,0,"13","MGLL"
"ITGB3",0,2.16622598293194,0.275,0,0,"13","ITGB3"
"SEPTIN5",0,2.06671196317216,0.254,0,0,"13","SEPTIN5"
"PLA2G12A",4.88604738398312e-289,2.75177510224051,0.384,0.013,1.12452380542372e-284,"13","PLA2G12A"
"PDLIM1",1.65817581129716e-286,3.34776441909705,0.572,0.031,3.81629162970041e-282,"13","PDLIM1"
"ABCC3",2.76394582347567e-279,2.16469658558865,0.261,0.006,6.36122131272924e-275,"13","ABCC3"
"GRAP2",1.18271139031512e-278,3.74273523801527,0.609,0.036,2.72201026481025e-274,"13","GRAP2"
"MARCH2",3.88871731127816e-278,3.85705944084,0.732,0.054,8.94988289190668e-274,"13","MARCH2"
"ODC1",9.35261826336193e-244,3.97466604131356,0.703,0.057,2.15250509331275e-239,"13","ODC1"
"TSPAN33",8.82742726295634e-242,2.81025887711,0.442,0.021,2.0316323845694e-237,"13","TSPAN33"
"RNF11",3.73981807667219e-241,3.41040653629842,0.703,0.057,8.60719130346104e-237,"13","RNF11"
"GAS2L1",3.55694398442437e-233,2.90199156060086,0.355,0.014,8.1863065801527e-229,"13","GAS2L1"
"MPP1",3.03611351500976e-229,3.51388116569705,0.645,0.05,6.98761525479497e-225,"13","MPP1"
"RAB27B",7.94242518668361e-228,2.44610006212213,0.297,0.01,1.82794915671523e-223,"13","RAB27B"
"RGS101",9.2313330194582e-212,4.16821427755907,0.877,0.112,2.12459129442831e-207,"13","RGS10"
"DAB2",2.14312479929452e-207,2.76591944504665,0.326,0.013,4.93240172557634e-203,"13","DAB2"
"RSU1",9.33672053507512e-206,3.56733894224552,0.688,0.064,2.14884623114754e-201,"13","RSU1"
"RUFY1",8.44791535474068e-201,3.14503207776184,0.514,0.035,1.94428771889357e-196,"13","RUFY1"
"ANKRD9",9.78334845630883e-200,2.23701635279818,0.275,0.01,2.25163764721948e-195,"13","ANKRD9"
"LMNA",8.45195801862943e-195,2.67954848130044,0.362,0.017,1.94521813798756e-190,"13","LMNA"
"LIMS1",8.25086544616318e-192,4.09911251374811,0.739,0.083,1.89893668243446e-187,"13","LIMS1"
"YWHAH2",2.2348541948627e-188,3.77803182489088,0.761,0.09,5.14351692947651e-184,"13","YWHAH"
"VCL",1.91999990720901e-173,3.52564435515977,0.688,0.077,4.41887978644154e-169,"13","VCL"
"SMIM3",1.95175898493114e-172,2.58155578607322,0.326,0.016,4.49197330381902e-168,"13","SMIM3"
"TUBA4A",2.22369702357954e-167,3.9309700938853,0.783,0.108,5.11783869976831e-163,"13","TUBA4A"
"MAX",1.05984785797711e-163,3.43349087886503,0.746,0.099,2.43923984513431e-159,"13","MAX"
"CTSA1",5.08561240531198e-163,3.75292457390715,0.746,0.099,1.17045369508255e-158,"13","CTSA"
"THBS11",1.01544702680641e-162,2.82907453302472,0.464,0.034,2.33705133219494e-158,"13","THBS1"
"TPM42",3.10176381450986e-159,3.86521192895379,0.833,0.132,7.13870941909444e-155,"13","TPM4"
"TMEM140",2.90462046623409e-146,2.5798804354961,0.29,0.015,6.68498400303777e-142,"13","TMEM140"
"AC127502.2",2.28554350677028e-145,3.16348470049222,0.493,0.045,5.2601783808318e-141,"13","AC127502.2"
"NT5C3A",7.29498409531697e-133,3.36400110656152,0.551,0.062,1.6789405895372e-128,"13","NT5C3A"
"ILK",1.0670706566399e-120,3.20954600248827,0.572,0.075,2.45586311625673e-116,"13","ILK"
"FERMT3",5.20253645958969e-119,3.41162921530444,0.768,0.149,1.19736376617457e-114,"13","FERMT3"
"NCOA43",2.77088949458638e-116,3.74643878186085,0.826,0.177,6.37720217179055e-112,"13","NCOA4"
"TLN1",3.17080996217862e-115,3.39032473342682,0.812,0.176,7.29761912795409e-111,"13","TLN1"
"INAFM2",2.22797972414015e-113,2.28292859914536,0.275,0.017,5.12769533510857e-109,"13","INAFM2"
"MCUR1",7.86522066222194e-110,2.28213623113527,0.29,0.02,1.81018053541038e-105,"13","MCUR1"
"CALM31",2.35823730794844e-109,3.30151848930536,0.797,0.173,5.42748316424333e-105,"13","CALM3"
"KIF2A",6.42494735818358e-98,2.59448727100823,0.384,0.039,1.47870163448595e-93,"13","KIF2A"
"TUBA1C",5.66183679219842e-97,2.82287687682022,0.442,0.053,1.30307173772447e-92,"13","TUBA1C"
"TAGLN21",1.11409440091786e-95,3.34690579166276,0.971,0.388,2.56408826371247e-91,"13","TAGLN2"
"SNN",3.11942930864139e-95,2.47467941099284,0.413,0.046,7.17936655383815e-91,"13","SNN"
"OST42",8.81099423820847e-88,3.21982355960374,0.884,0.313,2.02785032392368e-83,"13","OST4"
"PRDX6",3.0757561319436e-84,2.92328021903804,0.623,0.125,7.07885273766819e-80,"13","PRDX6"
"VIM-AS1",5.68603395718782e-83,2.22885154837879,0.304,0.028,1.30864071524678e-78,"13","VIM-AS1"
"STOM1",6.25100131285575e-83,2.62924230838743,0.522,0.085,1.43866795215375e-78,"13","STOM"
"MYL12A4",8.86173957955901e-79,2.71041426970987,0.978,0.57,2.03952936423551e-74,"13","MYL12A"
"PKM3",1.46396576783243e-76,2.97681718542908,0.732,0.204,3.36931721466634e-72,"13","PKM"
"SNAP231",1.47622133599483e-74,2.55372011121198,0.543,0.102,3.39752340479209e-70,"13","SNAP23"
"ACTN11",4.99057289703032e-74,2.58749137825082,0.536,0.097,1.14858035225153e-69,"13","ACTN1"
"RAP1B4",3.25501529688738e-73,3.11040773058878,0.891,0.375,7.49141770578631e-69,"13","RAP1B"
"TGFB13",2.9404668620681e-71,2.82288350693913,0.833,0.321,6.76748448304973e-67,"13","TGFB1"
"NAP1L13",9.01402712246753e-71,2.75851085550167,0.783,0.265,2.0745783422359e-66,"13","NAP1L1"
"LDLRAP1",6.18283186158715e-70,2.09661642372469,0.297,0.032,1.42297875294428e-65,"13","LDLRAP1"
"H3F3A2",6.68558972910767e-68,2.0656151919161,1,0.753,1.53868847615413e-63,"13","H3F3A"
"DYNLL12",1.41295885890577e-67,2.72586250295067,0.659,0.172,3.25192481377164e-63,"13","DYNLL1"
"RAB11A",8.15220341587636e-67,2.56878542858131,0.543,0.113,1.87622961616394e-62,"13","RAB11A"
"OAZ15",8.99152681249898e-65,2.70907730370612,0.964,0.641,2.06939989589664e-60,"13","OAZ1"
"CCL54",6.77724732102258e-64,2.08595545196062,0.899,0.315,1.55978347093335e-59,"13","CCL5"
"GSTO13",1.25798406289931e-63,3.10354922063674,0.558,0.129,2.89525032076276e-59,"13","GSTO1"
"TMSB4X5",5.85394749732904e-62,2.28471549920655,0.993,0.966,1.34728601651028e-57,"13","TMSB4X"
"MFSD11",7.68882682802387e-61,2.47616639532102,0.442,0.081,1.76958349446969e-56,"13","MFSD1"
"CAPN1",1.44563821614372e-60,2.35517130001364,0.435,0.078,3.32713635445476e-56,"13","CAPN1"
"ACTB6",1.50910832181912e-59,2.12581120427778,0.993,0.95,3.4732128026667e-55,"13","ACTB"
"GTPBP2",7.40571467252314e-58,2.00408761664061,0.261,0.029,1.7044252318812e-53,"13","GTPBP2"
"CDK2AP1",9.18632437534384e-57,2.18616745898849,0.319,0.045,2.11423255498538e-52,"13","CDK2AP1"
"EMC3",1.03979178679016e-56,2.30326083628653,0.399,0.069,2.39308079729755e-52,"13","EMC3"
"APP",2.97336604847265e-56,2.20560254756577,0.312,0.043,6.84320196055981e-52,"13","APP"
"TIMP14",3.53937388866577e-56,2.65419271962262,0.58,0.149,8.14586900476427e-52,"13","TIMP1"
"ANO6",7.05655458766835e-55,1.83573516682427,0.297,0.039,1.62406603835187e-50,"13","ANO6"
"F11R",5.01924666649819e-54,1.65430839627651,0.254,0.029,1.15517962029456e-49,"13","F11R"
"DAPP1",6.42163090028479e-54,2.37044491356057,0.42,0.08,1.47793835170054e-49,"13","DAPP1"
"ETFA",7.51755587562396e-54,2.49033713409397,0.37,0.063,1.73016548477485e-49,"13","ETFA"
"FLNA4",2.28792520958865e-53,2.56366086522968,0.79,0.344,5.26565986986827e-49,"13","FLNA"
"RAB321",4.86069923325081e-53,2.46568611680003,0.406,0.076,1.11868992853267e-48,"13","RAB32"
"SH3BGRL35",1.16707239168789e-52,2.0945706443932,0.942,0.747,2.68601710946969e-48,"13","SH3BGRL3"
"TLK1",5.95318069718697e-52,2.25248621340022,0.377,0.067,1.37012453745758e-47,"13","TLK1"
"PTPN182",1.2867167090311e-49,2.52049765852164,0.471,0.11,2.96137850583507e-45,"13","PTPN18"
"EIF2AK1",1.19492483949095e-48,2.30389761307138,0.348,0.061,2.75011951808842e-44,"13","EIF2AK1"
"SPNS1",8.83634795816723e-48,2.01711625328307,0.312,0.049,2.03368548257219e-43,"13","SPNS1"
"LAMTOR12",9.45506481463436e-48,2.5149713364643,0.594,0.188,2.1760831670881e-43,"13","LAMTOR1"
"SLC40A1",1.05123263002967e-47,2.09707622927997,0.275,0.038,2.41941189801328e-43,"13","SLC40A1"
"GNAS3",1.16906778657077e-47,2.35387698403267,0.754,0.333,2.69060951079262e-43,"13","GNAS"
"CARD19",1.29194969893357e-45,2.29702412677021,0.333,0.059,2.9734222320956e-41,"13","CARD19"
"RDH11",1.31595752952257e-45,1.91740711779047,0.261,0.036,3.02867625419619e-41,"13","RDH11"
"TPST21",1.36602038258891e-45,2.19781974314255,0.457,0.106,3.14389591052837e-41,"13","TPST2"
"ARPC1B5",6.76163307808679e-45,2.25070157381322,0.804,0.408,1.55618985292167e-40,"13","ARPC1B"
"SVIP",4.87351165224183e-44,2.02269311547526,0.304,0.05,1.12163870676346e-39,"13","SVIP"
"NORAD2",1.44477757826822e-43,2.12127982189457,0.471,0.118,3.32515559638432e-39,"13","NORAD"
"MYL63",1.55671397988324e-42,2.17673644007966,0.899,0.629,3.58277722470129e-38,"13","MYL6"
"VDAC3",1.77993298418907e-42,2.20520557453755,0.406,0.091,4.09651576311115e-38,"13","VDAC3"
"MYH91",8.7641462098272e-42,2.22665517114848,0.645,0.236,2.01706825019173e-37,"13","MYH9"
"CDKN2D1",1.09537896845682e-41,2.13042389235503,0.594,0.195,2.52101469590337e-37,"13","CDKN2D"
"FTH15",2.91582952114412e-41,1.35168820531621,0.993,0.89,6.71078164291319e-37,"13","FTH1"
"SPINT2",8.45032454251971e-41,1.94832609629567,0.29,0.049,1.94484219346091e-36,"13","SPINT2"
"WBP2",2.09395493044371e-39,2.27991562334648,0.384,0.087,4.81923727241621e-35,"13","WBP2"
"CAPZA23",5.59849563962314e-39,2.03963678537258,0.558,0.182,1.28849377145927e-34,"13","CAPZA2"
"CD226",8.90495406953829e-39,1.67765102346862,0.283,0.047,2.04947517910424e-34,"13","CD226"
"GPX45",1.18157025304865e-38,2.18836353178367,0.638,0.254,2.71938393739146e-34,"13","GPX4"
"ITM2B1",1.51818996940518e-38,1.53254028677575,0.899,0.633,3.49411421458602e-34,"13","ITM2B"
"CCND33",3.16617532953521e-38,2.10482509391982,0.623,0.235,7.28695252092529e-34,"13","CCND3"
"MT-ND26",3.18541145310763e-38,1.54899964229019,0.971,0.837,7.3312244593272e-34,"13","MT-ND2"
"HLA-E3",6.13444339851996e-37,1.52536552132661,0.928,0.754,1.41184214816937e-32,"13","HLA-E"
"TMBIM1",7.09201432226302e-37,2.06413202837339,0.29,0.054,1.63222709626883e-32,"13","TMBIM1"
"HACD41",8.76393084616265e-37,1.96984248450321,0.413,0.105,2.01701868424433e-32,"13","HACD4"
"NDUFAF3",2.06294392153064e-36,2.0775233499162,0.326,0.067,4.74786543540277e-32,"13","NDUFAF3"
"ARF12",9.12988031348649e-36,2.03428042982588,0.616,0.246,2.10124195414892e-31,"13","ARF1"
"WDR13",2.07339050725218e-35,2.07338887745589,0.514,0.168,4.7719082524409e-31,"13","WDR1"
"GSN",5.91868668593302e-35,1.72537092182896,0.297,0.057,1.36218574076748e-30,"13","GSN"
"ITGB11",8.86847666761327e-34,2.07487662521401,0.58,0.219,2.04107990505119e-29,"13","ITGB1"
"NCK2",9.72911106101989e-34,1.76411660105112,0.261,0.046,2.23915491069373e-29,"13","NCK2"
"FKBP1A4",6.33420907824451e-33,1.96900822888569,0.681,0.309,1.45781821935797e-28,"13","FKBP1A"
"RAB4A",7.67939606555763e-32,1.97684968794715,0.275,0.055,1.76741300448809e-27,"13","RAB4A"
"YWHAZ1",1.7272431088336e-31,1.56434203244968,0.768,0.435,3.97525001498053e-27,"13","YWHAZ"
"ACTG13",4.04363351969185e-30,1.5603715082231,0.855,0.66,9.30642254557079e-26,"13","ACTG1"
"H2AFJ",1.10201223181654e-29,1.90100633005072,0.333,0.082,2.53628115152577e-25,"13","H2AFJ"
"SAT16",4.08313269974321e-29,1.17601392203708,0.884,0.521,9.39732990845901e-25,"13","SAT1"
"AMD1",4.76320242033791e-28,1.83633754867187,0.413,0.126,1.09625103704077e-23,"13","AMD1"
"SH3BGRL5",9.05580072784306e-28,1.88570712904854,0.558,0.238,2.08419253751308e-23,"13","SH3BGRL"
"CD993",2.82612634787895e-27,1.8953173349646,0.63,0.311,6.5043297896434e-23,"13","CD99"
"MTPN3",2.72502745385637e-26,1.80512970281305,0.529,0.218,6.27165068505043e-22,"13","MTPN"
"CMPK1",5.90576687295146e-25,1.74037299807781,0.435,0.151,1.35921224580978e-20,"13","CMPK1"
"ISCA1",1.77805399205339e-24,1.49048499733523,0.261,0.059,4.09219126271088e-20,"13","ISCA1"
"SERF24",1.82631159183838e-24,1.48332432077548,0.804,0.645,4.20325612861604e-20,"13","SERF2"
"TMEM50A",2.2350747686548e-24,1.69312804536681,0.5,0.207,5.14402458005901e-20,"13","TMEM50A"
"ARPC53",1.88755976086266e-23,1.47082520429955,0.638,0.328,4.34421878962542e-19,"13","ARPC5"
"GAPDH4",3.91652870828582e-23,1.3498160608832,0.833,0.608,9.01389082211982e-19,"13","GAPDH"
"ADIPOR1",1.30700336552872e-22,1.70991170290609,0.304,0.085,3.00806824576434e-18,"13","ADIPOR1"
"PLEKHO12",1.39526600187528e-22,1.8082081849689,0.341,0.106,3.21120470331596e-18,"13","PLEKHO1"
"PPM1A",2.61203858237904e-22,1.79939594209322,0.283,0.075,6.01160679734535e-18,"13","PPM1A"
"C9orf161",3.15905097066792e-22,1.67806733799724,0.471,0.188,7.27055580899221e-18,"13","C9orf16"
"TALDO12",7.81072111625375e-22,1.69008814651801,0.514,0.229,1.7976374649058e-17,"13","TALDO1"
"ATP2A3",2.47614778268997e-21,1.56317876274583,0.319,0.095,5.69885412186096e-17,"13","ATP2A3"
"CYB5R3",8.09616711720179e-21,1.62725489853765,0.254,0.064,1.86333286202399e-16,"13","CYB5R3"
"NPTN",1.37102784330483e-20,1.42918750112902,0.304,0.088,3.15542058136606e-16,"13","NPTN"
"SNRPN1",2.00914146471457e-20,1.64846286371012,0.283,0.08,4.62403908104057e-16,"13","SNRPN"
"PIP4K2A1",1.04838939486167e-19,1.70223961601587,0.399,0.151,2.41286819227414e-15,"13","PIP4K2A"
"TPM35",2.30832183855762e-18,1.24594429118537,0.659,0.413,5.31260271144036e-14,"13","TPM3"
"STMP13",4.79901734991463e-18,1.4343180616089,0.391,0.151,1.10449384308285e-13,"13","STMP1"
"R3HDM42",6.31252368752003e-18,1.51388893331335,0.413,0.162,1.45282732668273e-13,"13","R3HDM4"
"UBE2E31",7.28718258806106e-18,1.56814010468251,0.275,0.084,1.67714507264225e-13,"13","UBE2E3"
"STXBP23",1.07094763827181e-16,1.41776586716473,0.5,0.242,2.46478598948257e-12,"13","STXBP2"
"ZYX4",1.62179086106857e-16,1.62056155623749,0.457,0.216,3.73255166674932e-12,"13","ZYX"
"YPEL51",2.09961909720691e-16,1.65778592340271,0.428,0.193,4.83227335222171e-12,"13","YPEL5"
"MKRN11",2.35635940613854e-16,1.5991209941189,0.333,0.124,5.42316117322785e-12,"13","MKRN1"
"PTPRJ",5.3398190160679e-16,1.49228205239597,0.261,0.08,1.22895934654803e-11,"13","PTPRJ"
"NDUFA5",6.57642922620736e-16,1.37008158103212,0.29,0.097,1.51356518641162e-11,"13","NDUFA5"
"TUBA1B3",9.17932599037804e-16,1.41939537125349,0.5,0.262,2.11262187668551e-11,"13","TUBA1B"
"BIN22",1.15191636659169e-15,1.40381661276294,0.42,0.187,2.65113551771076e-11,"13","BIN2"
"CMIP2",5.37438977839726e-15,1.55363840654496,0.341,0.135,1.23691580749813e-10,"13","CMIP"
"RAB8A1",6.93012309281207e-15,1.42759682097802,0.283,0.097,1.5949678298107e-10,"13","RAB8A"
"AKIRIN22",7.67702449589307e-15,1.67782465727524,0.312,0.12,1.76686718772979e-10,"13","AKIRIN2"
"USF2",9.2916807448364e-15,1.62210153866489,0.283,0.099,2.1384803234241e-10,"13","USF2"
"STK24",9.90544844737924e-15,1.54679215953819,0.268,0.09,2.27973896016433e-10,"13","STK24"
"ARHGDIB2",1.21565710687977e-14,1.12214954989925,0.688,0.501,2.7978348314838e-10,"13","ARHGDIB"
"FKBP81",2.14374716213841e-14,1.61006875407963,0.435,0.211,4.93383409366154e-10,"13","FKBP8"
"TRAPPC11",3.10180432126664e-14,1.53954550966641,0.406,0.189,7.13880264539518e-10,"13","TRAPPC1"
"CST35",6.26018327942038e-14,0.736384311177078,0.623,0.311,1.4407811817586e-09,"13","CST3"
"RBBP6",7.6193358079484e-14,1.52525598417882,0.304,0.116,1.75359013619933e-09,"13","RBBP6"
"HMGB12",2.67031598118428e-13,1.20184541890569,0.63,0.44,6.14573223069562e-09,"13","HMGB1"
"UQCRH1",4.29212121793295e-13,1.5738967543512,0.457,0.255,9.87831698307269e-09,"13","UQCRH"
"LAT1",5.38313032872725e-13,1.39699382691115,0.283,0.105,1.23892744515658e-08,"13","LAT"
"TUBB4B",7.50372301977554e-13,1.40435237615313,0.29,0.112,1.72698185300134e-08,"13","TUBB4B"
"PTPN12",7.61848255537006e-13,1.29923160958451,0.29,0.11,1.75339376011842e-08,"13","PTPN12"
"SRGN3",1.12610752880552e-12,0.649491192859625,0.819,0.635,2.5917364775459e-08,"13","SRGN"
"RIOK3",1.21513517027059e-12,1.63322381292583,0.261,0.096,2.79663359437775e-08,"13","RIOK3"
"SNX35",9.01765138772719e-12,1.45301078003484,0.442,0.247,2.07541246688541e-07,"13","SNX3"
"DIAPH1",1.96519034338379e-11,1.28355253523806,0.297,0.125,4.5228855752978e-07,"13","DIAPH1"
"PLEK2",2.31621284842026e-11,1.27808339806372,0.449,0.253,5.33076387063923e-07,"13","PLEK"
"STX113",5.19413482394658e-11,1.31124051888002,0.312,0.137,1.19543012973131e-06,"13","STX11"
"AP2M1",8.49601117879241e-11,1.3350419640679,0.341,0.163,1.95535697279907e-06,"13","AP2M1"
"TMEM219",9.96206867622005e-11,1.38878452232189,0.283,0.121,2.29277010583204e-06,"13","TMEM219"
"YWHAQ1",1.14561385445485e-10,1.2199492487235,0.348,0.165,2.63663028602783e-06,"13","YWHAQ"
"MBNL11",2.14175145823633e-10,1.21369626613422,0.522,0.345,4.9292409811309e-06,"13","MBNL1"
"NDUFS5",2.35729630606037e-10,1.48522978763263,0.326,0.159,5.42531744839795e-06,"13","NDUFS5"
"ARL6IP52",2.94208843815031e-10,1.23962861627519,0.449,0.267,6.77121654040293e-06,"13","ARL6IP5"
"CCDC85B1",4.71303253628238e-10,1.44925217081384,0.304,0.142,1.08470443822539e-05,"13","CCDC85B"
"GNAQ2",4.90272389902895e-10,1.02949418327727,0.261,0.105,1.12836190536151e-05,"13","GNAQ"
"RBX13",1.04818762833103e-09,1.58090462114366,0.355,0.187,2.41240382660386e-05,"13","RBX1"
"DOK23",2.33866349918568e-09,1.36864408301901,0.312,0.155,5.38243404337585e-05,"13","DOK2"
"SQSTM12",2.55151110765184e-09,1.41845718713017,0.326,0.166,5.87230281426071e-05,"13","SQSTM1"
"C12orf754",5.46701776999797e-09,0.927360235433374,0.304,0.139,0.000125823413976503,"13","C12orf75"
